ID,Log2 (Validated Score),Log2 (AI Score)
seq_10280,-0.7734722910015004,-0.93200994
seq_10281,1.3592897080091944,1.4322432
seq_10282,-0.7165180633684729,-0.78628796
seq_10283,-0.1764914831941633,-0.38314742
seq_10284,-0.4061850802018077,-0.35690847
seq_10285,-0.3974405738868233,-0.3300659
seq_10286,2.53060515534864,1.9819387
seq_10287,0.0630517290948269,-0.33192536
seq_10288,0.0223582986085871,-0.22890466
seq_10289,-0.7856344437170966,-0.5352158
seq_10290,-0.3543901388149578,-0.413102
seq_10291,-0.4380762458118994,-0.6455748
seq_10292,-0.3450775790015025,-0.33133394
seq_10293,-0.5150963963424804,-0.37167588
seq_10294,0.3187931619327461,0.21949509
seq_10295,-0.2414422470366703,-0.00031574816
seq_10296,-0.3979490235580775,-0.3622959
seq_10297,-0.218838833599361,-0.3592756
seq_10298,-0.2739629557247447,-0.17895678
seq_10299,-0.1953923365534906,-0.20937145
seq_10300,-0.283760255776731,-0.28422695
seq_10301,-1.1198902829571575,-0.6296033
seq_10302,-0.5557373003195457,-0.48862517
seq_10303,0.0416752874679158,-0.093423314
seq_10304,-0.1009612993593015,-0.096402176
seq_10305,-0.4463901108409515,-0.3957078
seq_10306,0.729830294405221,0.17724645
seq_10307,1.8122175318562863,1.2956722
seq_10308,1.899936991276777,1.2788723
seq_10309,-0.2679482541207693,-0.17572248
seq_10310,1.4235800762079711,1.7041363
seq_10311,0.8321646834939056,0.5364844
seq_10312,-0.1266528608776498,-0.17445076
seq_10313,0.3903268487217375,0.5480681
seq_10314,-0.3117990235580775,0.022861175
seq_10315,0.5323889398945196,0.58230203
seq_10316,2.0856979394832,1.5090679
seq_10317,0.5915321242095037,1.373773
seq_10318,1.2674855922721924,1.3436339
seq_10319,1.7762760542599576,1.7752868
seq_10320,1.575624158640693,1.5440123
seq_10321,-0.5606164741406447,-0.4270484
seq_10322,0.0059983548211265,-0.19648498
seq_10323,1.0281752301972698,0.6711903
seq_10324,0.969894839354761,0.70131886
seq_10325,-0.7543807182935496,-0.6799696
seq_10326,-0.4717282757063943,-0.39316952
seq_10327,-0.5076709969755063,-0.23159114
seq_10328,-0.3690657606513491,-0.358049
seq_10329,0.9822786772033868,0.98058957
seq_10330,0.7100015556559877,0.6336224
seq_10331,-0.0558881816528794,-0.125891
seq_10332,0.6168086050000237,0.54897565
seq_10333,0.2420075179816763,-0.046147056
seq_10334,-0.1052898324235214,-0.13012972
seq_10335,1.749857588068826,1.6210879
seq_10336,2.4539391653134714,2.521102
seq_10337,-0.1355134523394242,-0.14415705
seq_10338,-0.7501784925810104,-0.337492
seq_10339,1.3629551566712732,1.8368573
seq_10340,-0.2437204513302487,-0.2529742
seq_10341,-0.2321776629235215,-0.10623894
seq_10342,0.3156230785397804,-0.05482287
seq_10343,-0.2044999496498213,-0.08944518
seq_10344,-0.2263515612568544,-0.2670297
seq_10345,-0.0769214221804027,0.007708095
seq_10346,-0.2714019907339187,-0.2179926
seq_10347,-0.0305898939663353,-0.102244325
seq_10348,0.8691497762049165,0.93466365
seq_10349,-0.1473662852400349,-0.12793514
seq_10350,-0.4891854257568531,-0.38252053
seq_10351,0.0380335748899332,-0.3607234
seq_10352,-0.1520397932599125,-0.20025256
seq_10353,-0.2166104963531856,-0.2609957
seq_10354,-0.931427661600888,-0.46188807
seq_10355,-0.6140373885137326,-0.33533913
seq_10356,-0.2101465474021146,-0.10792846
seq_10357,-0.4565547956605231,-0.48772693
seq_10358,-0.1038818513929403,-0.22747111
seq_10359,-0.3368837861758136,-0.36291426
seq_10360,-0.8485873717293289,-0.49776238
seq_10361,-0.0638032903547141,0.682923
seq_10362,1.1846928206498686,1.5448077
seq_10363,1.6486850061406924,1.7483692
seq_10364,1.9221382797079696,1.513571
seq_10365,-0.1733663299984451,-0.26514778
seq_10366,-0.7098379522660274,-0.28962487
seq_10367,0.1112419798027773,-0.13189164
seq_10368,1.4728056644755552,1.4028578
seq_10369,-0.0351637978944695,-0.13990486
seq_10370,0.0215297711391685,-0.10497887
seq_10371,1.1581764347064438,0.9817425
seq_10372,0.5915154318746422,0.5751591
seq_10373,-0.4281203897874348,-0.38676775
seq_10374,-0.1429755826758152,-0.13490674
seq_10375,-0.3461687502063953,-0.21809092
seq_10376,-0.2913032679755091,-0.34396133
seq_10377,-0.2679570045886585,-0.24342304
seq_10378,0.4497337917645493,0.89741343
seq_10379,-0.6156572382476784,-0.573846
seq_10380,-0.4846048292293307,-0.50864285
seq_10381,-0.368039319024438,-0.37097627
seq_10382,0.2870146792217377,-0.4070627
seq_10383,-0.8166247503730597,-0.5741141
seq_10384,-0.5816807854311647,-0.46450442
seq_10385,-0.493985487299667,-0.45563895
seq_10386,-0.9185903221207664,-0.6708507
seq_10387,0.0818966201284655,-0.13295376
seq_10388,-0.702733328724743,-0.5494978
seq_10389,0.2731321633731125,-0.20573908
seq_10390,-0.7648528987186253,-0.47242832
seq_10391,-0.8902156375657213,-0.82200295
seq_10392,-0.3145107971498207,-0.43566433
seq_10393,-0.2333528105244384,-0.371887
seq_10394,-0.3958612042476799,-0.43861306
seq_10395,1.4131264179220395,1.466505
seq_10396,-0.6230044053470678,-0.42777997
seq_10397,-0.6936732674464557,-0.3182716
seq_10398,1.3649753967186746,1.4656708
seq_10399,1.3069569417171456,1.1704679
seq_10400,-0.7595185879571585,-0.60492855
seq_10401,0.035560473967915,-0.2012285
seq_10402,-0.3372150527568548,-0.45972794
seq_10403,-0.7723836351161795,-0.6545846
seq_10404,-0.4567384488807069,-0.5788019
seq_10405,-0.0315064141849908,-0.16996679
seq_10406,1.6484862554082764,1.7369589
seq_10407,-0.9692306119923254,-0.70394313
seq_10408,-0.2841359559403401,-0.26699513
seq_10409,1.9551353405061351,2.5123026
seq_10410,-0.7896588386651091,-0.22624236
seq_10411,-0.6208783260596057,-0.3454172
seq_10412,-0.3719746286100651,-0.40953666
seq_10413,1.0522755813471163,1.2190506
seq_10414,-0.764020651420461,-0.480794
seq_10415,1.511034615827237,1.493521
seq_10416,-0.418280428686517,-0.30109867
seq_10417,1.5716507177584305,1.6286733
seq_10418,-0.1079250580871293,-0.11045713
seq_10419,-0.2591662684556312,-0.50459915
seq_10420,1.5640035338746376,1.929078
seq_10421,-0.2523460955458452,-0.12415699
seq_10422,-0.3110502504464564,-0.1840486
seq_10423,0.766075403636109,0.64528155
seq_10424,1.50278207812846,0.26783442
seq_10425,1.82989210583794,1.5484035
seq_10426,-0.0086306804525741,-0.1784794
seq_10427,1.930213404929682,2.0365508
seq_10428,-0.7420824809602169,-0.51215124
seq_10429,0.0259181206330533,0.04768239
seq_10430,1.2316548223058308,1.451033
seq_10431,-0.880128085483151,-0.52292055
seq_10432,-0.1770291962033368,-0.20219618
seq_10433,-0.2377150024036433,-0.45593756
seq_10434,-0.6983798257706133,-0.5992152
seq_10435,2.459243404136102,1.7176716
seq_10436,0.2479217901085875,0.439232
seq_10437,1.540410232068827,1.3980685
seq_10438,-0.6693252973409505,-0.4242345
seq_10439,-0.5385643938929385,-0.6785049
seq_10440,-0.9968091954097568,-0.7851213
seq_10441,-0.5244070101834598,-0.511691
seq_10442,-0.6622967363027243,-0.41941988
seq_10443,-0.3395767088577713,-0.31081685
seq_10444,-0.6130039423011957,-0.3576998
seq_10445,1.1060267522874825,1.3640281
seq_10446,-0.9227034121177088,-1.0762308
seq_10447,-0.2819953205137356,-0.3519627
seq_10448,1.0557403892523158,1.536086
seq_10449,1.2808157872966566,1.4617053
seq_10450,-0.826215508885292,-0.8788199
seq_10451,-0.650240678865414,-0.26017654
seq_10452,2.029104620892985,1.5279359
seq_10453,-0.2200457388011974,-0.39693797
seq_10454,-0.5615912705917151,-0.4492754
seq_10455,-0.1317516339892709,0.2558892
seq_10456,-0.0147827718898829,-0.06252409
seq_10457,1.8397834771330448,1.6234677
seq_10458,1.4182497469082769,1.7050693
seq_10459,-0.9128264626865156,-0.48205513
seq_10460,-0.2654544165366703,0.015114926
seq_10461,0.1772793920153157,-0.371806
seq_10462,-0.4871219790152628,-0.5118692
seq_10463,1.6110744930061356,1.7550882
seq_10464,1.6558219888761665,2.414853
seq_10465,-0.3085217789250505,-0.36043411
seq_10466,1.7623413084266253,1.6414988
seq_10467,0.2822049746880982,-0.11697058
seq_10468,0.0453151366728082,-0.0717575
seq_10469,-0.2606515500672519,-0.13844788
seq_10470,-0.3273657326773428,0.025344305
seq_10471,0.0150437256850408,-0.08597059
seq_10472,-0.3706610643776483,-0.19175074
seq_10473,-0.2778658557629707,-0.12748975
seq_10474,0.1585823256223492,-0.2405881
seq_10475,-0.4222275006742847,-0.23647517
seq_10476,-0.2097359895091478,-0.07683689
seq_10477,0.3459214277691385,0.6186332
seq_10478,1.2193256093211224,1.231303
seq_10479,0.442402007512257,0.596989
seq_10480,1.953709963518366,1.8879997
seq_10481,1.89980418582112,1.4308262
seq_10482,-0.6947513150855986,-0.45228878
seq_10483,1.284744772217146,1.4848843
seq_10484,-0.2105734296956924,-0.3279677
seq_10485,-0.5692308973271902,-0.74469733
seq_10486,0.198752007512257,-0.46394187
seq_10487,2.599543320214083,1.7682834
seq_10488,1.052009212188095,1.2147853
seq_10489,-0.375432163379178,-0.36123562
seq_10490,-0.0769524369953868,-0.1951921
seq_10491,-0.1381675456972215,-0.18192828
seq_10492,-0.1688734912385064,-0.24003685
seq_10493,1.0960833329908453,1.6334878
seq_10494,-0.290657925085601,-0.5808587
seq_10495,-0.675537037363886,-0.8300165
seq_10496,-0.0970094751498202,-0.31356096
seq_10497,0.9424154697156176,1.2082739
seq_10498,-0.4545590009143457,-0.50739276
seq_10499,-0.3802632677109824,-0.2731517
seq_10500,-0.6500408411146508,-0.62430435
seq_10501,-0.48813294960089,-0.56729716
seq_10502,-0.1778162404816248,-0.46419358
seq_10503,-0.0244938250748958,-0.37502182
seq_10504,-0.5863364189862121,-0.5966778
seq_10505,1.640615273897573,2.0372798
seq_10506,1.3562942532232611,1.255696
seq_10507,-0.6286589561559357,-0.36399317
seq_10508,-0.5294085434632751,-0.3750093
seq_10509,-0.1531751252247446,-0.14892504
seq_10510,0.7123337749801456,0.84342927
seq_10511,1.1197390616575142,0.3968618
seq_10512,0.1900108251177615,0.005089946
seq_10513,2.424514413620812,2.6179981
seq_10514,0.6095312876345801,-0.11336831
seq_10515,0.6555740928257112,0.91135
seq_10516,0.6524783092691364,0.44545934
seq_10517,0.5835410145474247,0.71949345
seq_10518,0.0304378304969673,-0.04700709
seq_10519,-0.108178499498445,-0.38201398
seq_10520,-0.7714929101727546,-0.62190914
seq_10521,-0.8979911251268822,-0.8945719
seq_10522,-0.2950078635427872,-0.2741118
seq_10523,-0.3004839092614415,-0.21028817
seq_10524,-0.4363758387140402,-0.29957357
seq_10525,-0.4959061064709211,-0.22590679
seq_10526,1.03933744445568,0.8907521
seq_10527,0.1709335972691383,0.060790494
seq_10528,-0.8836542319082286,-0.8050102
seq_10529,1.169838972140694,0.5840287
seq_10530,-0.2523898044495151,-0.25516364
seq_10531,-0.4698661173959969,-0.30321145
seq_10532,1.2178006170520077,0.88992393
seq_10533,1.433522569412865,0.3415513
seq_10534,-0.5555711480351406,-0.46546614
seq_10535,-0.891051621477035,-0.6161926
seq_10536,2.155104576134575,2.1086347
seq_10537,-0.2606906410244385,-0.26168948
seq_10538,-0.4306796872232151,-0.3001189
seq_10539,-0.1535061959877413,-0.061820723
seq_10540,-0.1741045172430931,-0.26206037
seq_10541,0.067224021415928,0.05140128
seq_10542,-0.5588947008134283,-0.65328306
seq_10543,-0.2706796368700036,-0.36200172
seq_10544,-0.4983090512675572,-0.35682595
seq_10545,0.3701108866605754,0.23159853
seq_10546,-0.2353684382201577,-0.272622
seq_10547,-0.1096729330810129,-0.20892775
seq_10548,1.1194708738838128,1.3358259
seq_10549,0.6197354313455887,-0.077485986
seq_10550,-0.3219532623807077,-0.27843803
seq_10551,-1.0072855922782575,-0.6876365
seq_10552,-0.3772094415810126,-0.37918547
seq_10553,-0.4678530889418685,-0.57014304
seq_10554,-0.5154442545519602,-0.48683625
seq_10555,-0.1629507246819309,-0.38596922
seq_10556,-0.2365961179250502,-0.2736826
seq_10557,-0.1725848017843777,-0.26117682
seq_10558,0.9249752917400836,0.574435
seq_10559,-0.687565654350125,-0.45132622
seq_10560,-0.769988348174284,-0.7040949
seq_10561,-0.7927206626100636,-0.75149447
seq_10562,-0.1587503231788729,-0.28943187
seq_10563,1.558869183949562,1.5009156
seq_10564,-0.3184632509265785,-0.4510964
seq_10565,-0.1895495537415646,-0.20465308
seq_10566,-0.2989405515076182,-0.7664079
seq_10567,-0.6565648737232141,-0.40893418
seq_10568,-0.3931566086804019,-0.31956828
seq_10569,-0.1563709535397295,-0.13928592
seq_10570,0.4686310539755602,1.0186228
seq_10571,-0.2534654262859064,-0.2699436
seq_10572,-0.3084675177232152,-0.33440727
seq_10573,2.4173207103119427,1.7870948
seq_10574,1.2646142428272389,0.9280889
seq_10575,-0.1495021753623605,-0.25945345
seq_10576,-0.7406420680030297,-0.77295893
seq_10577,1.381085988180449,1.5430633
seq_10578,0.1608898380122571,-0.26614434
seq_10579,-0.2165416118745925,-0.14842439
seq_10580,-0.682137901912816,-0.57808906
seq_10581,-0.5081485549174043,-0.49522954
seq_10582,-0.0558659284953871,-0.18864697
seq_10583,-0.5106337470122048,-0.59217846
seq_10584,1.736157203350172,1.9103526
seq_10585,0.2505469768731133,-0.20101222
seq_10586,-0.2534499104862124,-0.18560517
seq_10587,-0.1700452589709217,-0.3349347
seq_10588,-0.4645989452308597,-0.40207478
seq_10589,-0.6401917000687793,-0.8539482
seq_10590,-0.1877818793669467,-0.34143996
seq_10591,-0.4148523530733678,-0.30213478
seq_10592,-0.1010397988547137,-0.43874747
seq_10593,-0.3160086889281081,-0.43386123
seq_10594,-0.2634956716635822,-0.30360878
seq_10595,0.4783649240703601,0.55503005
seq_10596,1.6491582301483385,1.7629052
seq_10597,0.3927296536483419,-0.5035365
seq_10598,-0.6320832839663328,-0.6354905
seq_10599,-0.0888982764999743,-0.32847756
seq_10600,-0.1289284659296374,-0.19604701
seq_10601,1.3933406005321307,1.4052924
seq_10602,2.162430939434268,2.3352633
seq_10603,1.6615773930443618,2.0812361
seq_10604,-0.1133605355167944,-0.090083845
seq_10605,-0.6140631502201558,-0.4444583
seq_10606,1.8592756471620984,1.4398206
seq_10607,-0.1283717733302493,-0.17661339
seq_10608,-0.410259006509147,-0.40895617
seq_10609,-0.5866290675229076,-0.25817072
seq_10610,1.5990467181896215,1.421397
seq_10611,-0.2864624255412575,-0.4425901
seq_10612,0.0698219467630231,0.85784346
seq_10613,-0.4413998153745909,-0.25991237
seq_10614,0.8618900436972707,1.0031873
seq_10615,0.000355499276784,-0.2606064
seq_10616,1.7904324013043,1.3227991
seq_10617,2.4681779442844207,2.1549973
seq_10618,0.2953499160749482,0.26498348
seq_10619,0.5626166811422262,0.7227306
seq_10620,0.4888418735015533,0.60334915
seq_10621,1.264661225298186,0.81296706
seq_10622,0.4211788954006361,1.3288782
seq_10623,0.6235039758639378,0.644733
seq_10624,1.9248171751116387,2.2735271
seq_10625,0.4318654039006358,0.90428436
seq_10626,1.1905958102049148,1.8854371
seq_10627,0.0626924204694441,-0.06764532
seq_10628,-0.5585107635810131,-0.27845928
seq_10629,-0.3681837022537946,-0.4106444
seq_10630,-0.1830835860856013,-0.29535535
seq_10631,-0.4819686550947738,-0.5144761
seq_10632,-0.6161152584418683,-0.5872665
seq_10633,-0.6248417336375871,-0.62163454
seq_10634,-0.5071816891437035,-0.6350937
seq_10635,-0.3199691796834597,-0.40121436
seq_10636,-1.351508570114648,-0.89244074
seq_10637,-0.4738069654250497,-0.42165035
seq_10638,1.1629734339617948,0.93007267
seq_10639,0.996383216822652,1.4008557
seq_10640,1.4959460214847298,1.3598322
seq_10641,1.5670673485504782,1.1154282
seq_10642,0.9273889833302964,0.8660469
seq_10643,1.0598492068578205,0.91314316
seq_10644,1.7173122731529245,1.3631749
seq_10645,1.4627185754388572,1.2957978
seq_10646,-0.2890158557629707,-0.4821564
seq_10647,-0.6103086050060891,-0.4994681
seq_10648,-0.0864591184051724,-0.31287694
seq_10649,1.0861516438501746,1.0557675
seq_10650,-0.2584087224969157,-0.40164977
seq_10651,-0.3861014885244379,-0.45369083
seq_10652,-0.8574706626100637,-0.89110404
seq_10653,-0.7827719174724488,-0.5775857
seq_10654,0.8694547676804513,0.78560334
seq_10655,-0.5934808189999725,-0.5877009
seq_10656,-0.6513686103363637,-0.43554598
seq_10657,-1.1481876389571566,-0.8586956
seq_10658,-0.2560934795198505,-0.014815934
seq_10659,-0.3571251084403408,-0.34009826
seq_10660,-0.7070857601222957,-0.56767184
seq_10661,-0.4150423701222983,-0.4145505
seq_10662,0.9739159775198998,1.2704983
seq_10663,-0.28702460623086,-0.39991137
seq_10664,-0.6655144778149575,-0.63043463
seq_10665,-0.1015121247446225,-0.31057882
seq_10666,-0.396838493639117,-0.66276723
seq_10667,-0.4504288170794839,-0.21283978
seq_10668,-0.2734015053088418,-0.31899327
seq_10669,2.071340905600934,1.9626591
seq_10670,0.9917318892278504,1.2351184
seq_10671,0.5365351809021651,0.34161654
seq_10672,0.1222339372293823,0.119518094
seq_10673,-0.7244882698470663,-0.5676603
seq_10674,2.046925729761484,2.1156352
seq_10675,2.50333751454283,2.209096
seq_10676,0.0285924204694441,-0.18335772
seq_10677,-0.2370650135932459,-0.41406524
seq_10678,0.6146892183119497,0.4111191
seq_10679,0.7481989116559866,0.24569687
seq_10680,-0.5301732674464557,-0.44437954
seq_10681,-0.273169993879178,-0.44968438
seq_10682,2.874765907737018,2.777968
seq_10683,1.604017287007664,2.1111526
seq_10684,2.2479904537446647,2.110577
seq_10685,1.6071858818792248,1.5809935
seq_10686,1.399675870954149,1.7950255
seq_10687,1.206068905532132,2.0664344
seq_10688,1.4979007177584305,1.5427737
seq_10689,-0.8535680521788702,-0.3914323
seq_10690,-0.9927548950443126,-0.87599546
seq_10691,1.984836048400629,1.5120411
seq_10692,-0.1544365085030324,-0.1678159
seq_10693,0.6944216670229596,0.82409966
seq_10694,1.123194900897575,1.2495065
seq_10695,1.937430649827236,1.1752551
seq_10696,2.031845814477083,1.8582565
seq_10697,1.483235988180449,1.9095433
seq_10698,-0.6900190342186268,-0.40765047
seq_10699,-0.4471014717400342,-0.31242782
seq_10700,-0.3885738479831542,-0.4495426
seq_10701,-0.2666347010779549,-0.41733643
seq_10702,1.0560294354510926,1.325493
seq_10703,2.065221357986257,2.3300638
seq_10704,1.0606137909709692,1.3118714
seq_10705,-0.6488161285855996,-0.68717587
seq_10706,-0.5888829160320825,-0.49944
seq_10707,-0.8335495636085339,-0.6617217
seq_10708,1.2845203828639344,1.1096753
seq_10709,0.1004845401452859,0.37321478
seq_10710,-0.1870931955076192,-0.24413148
seq_10711,-0.0677386446987513,-0.2630529
seq_10712,-0.5416018452690857,-0.35645002
seq_10713,-0.2707078635427871,-0.08076439
seq_10714,0.1733404856865709,0.90350467
seq_10715,-0.080062135934225,-0.17348894
seq_10716,-0.0871856663333075,-0.018449046
seq_10717,0.1685570605306057,-0.106235094
seq_10718,0.9363715047737228,0.8674765
seq_10719,-0.2935944112063956,-0.06967837
seq_10720,-0.2114696035657227,-0.21237987
seq_10721,1.2509040025153109,1.5973278
seq_10722,-0.3701997818057833,-0.20631331
seq_10723,-0.5837888224097586,-0.30192915
seq_10724,0.6163536638777002,1.2265137
seq_10725,-0.851014237238503,-0.55505574
seq_10726,-0.0748688565076195,-0.17294148
seq_10727,-0.3359258387140402,-0.47689712
seq_10728,0.0434849696223503,-0.66797894
seq_10729,0.016954333931219,0.14364496
seq_10730,-0.0077750580871293,-0.53124547
seq_10731,-0.3696140707170983,-0.36034232
seq_10732,-0.6991722518378917,-0.5860554
seq_10733,1.9525003596911488,1.9873328
seq_10734,1.5383952128838128,1.528359
seq_10735,0.5591507526498717,0.522764
seq_10736,0.9378446112905424,1.1191494
seq_10737,-0.3821523474785664,-0.3208402
seq_10738,-0.4771237528715327,-0.46707517
seq_10739,-0.1853266249357523,-0.15389085
seq_10740,1.1331289556208168,1.097778
seq_10741,0.2855549187400855,0.21126029
seq_10742,-0.2125292913149584,-0.392155
seq_10743,0.7999169651544575,0.93770117
seq_10744,1.3284414762706631,1.1898766
seq_10745,0.1282138706208204,-0.014736421
seq_10746,0.5768292185764764,0.27465513
seq_10747,0.9722731891131724,0.6765198
seq_10748,2.320662383726317,2.1975596
seq_10749,1.864446645457205,1.3507656
seq_10750,-1.0318949624464544,-0.38609293
seq_10751,1.5420266012278483,2.5013256
seq_10752,-0.1873095534770379,-0.22033522
seq_10753,-0.4892409865794838,-0.4067559
seq_10754,0.4064734968272422,0.103217594
seq_10755,-0.3658776181651114,-0.5853923
seq_10756,-0.6003930276635812,-0.40702355
seq_10757,0.7732485661009414,0.12954295
seq_10758,-0.2760662852400349,-0.40788868
seq_10759,-0.8374390728531822,-0.8604075
seq_10760,-0.3386628382339181,0.048897557
seq_10761,-0.6903929157675559,-0.28637964
seq_10762,0.7291535743608799,0.8503402
seq_10763,-0.1354881648684756,-0.18757811
seq_10764,0.959722776420512,0.8641425
seq_10765,-0.1276869267904941,-0.16873765
seq_10766,-0.4655405291284131,-0.78483206
seq_10767,0.1842494865978839,-0.051831312
seq_10768,-0.7531173778531834,-0.33491993
seq_10769,-0.6737306791299407,-0.521816
seq_10770,-0.4749189670810115,-0.43837628
seq_10771,1.5293862554082764,1.604998
seq_10772,-0.8279243432752004,-0.895615
seq_10773,1.4950422289235676,1.1438575
seq_10774,1.433483835200326,1.7290162
seq_10775,-0.9846738130917132,-0.963368
seq_10776,-0.8221908355198495,-0.97038513
seq_10777,-0.7006711088715318,-1.0878274
seq_10778,-0.2153175904556317,-0.39042518
seq_10779,-0.4134548683929396,-0.52055025
seq_10780,-0.3733884712599119,-0.56772935
seq_10781,0.0965726154939085,-0.0648906
seq_10782,-0.2198683766773437,-0.16974437
seq_10783,-0.2489196203501265,-0.2111252
seq_10784,-0.4563848284357507,-0.12949538
seq_10785,-0.3531493467339177,-0.18731987
seq_10786,-0.0084415223577722,0.07124508
seq_10787,-0.3707834741895759,-0.39387506
seq_10788,-0.9580874668409504,-0.56927437
seq_10789,-0.297362052012206,-0.39510092
seq_10790,-0.1477428275733689,0.80551434
seq_10791,0.8816899877492579,1.1564339
seq_10792,1.81514489398014,1.4846107
seq_10793,1.3070143869694382,2.5946727
seq_10794,-0.4769598430840706,-0.24886972
seq_10795,-0.3663666028210738,-0.34300032
seq_10796,-0.1735698217629721,-0.31016693
seq_10797,-0.4065209087813194,-0.2353881
seq_10798,0.2506007526498717,-0.4574191
seq_10799,-0.4764442713363639,-0.35430816
seq_10800,-0.2631096206146532,-0.3179279
seq_10801,-0.1091188621024207,-0.34314606
seq_10802,-0.3989397317170985,-0.4202808
seq_10803,-0.6045308022155687,-0.40423194
seq_10804,-0.8781985871635786,-0.42155325
seq_10805,-0.7314349906849875,-0.45355147
seq_10806,0.2365973168333573,0.05783739
seq_10807,1.32006485001531,1.2349727
seq_10808,-0.5621531448898811,-0.6219781
seq_10809,0.1303516507676092,-0.32036227
seq_10810,-0.6481652416574646,-0.6604107
seq_10811,1.627822022444974,1.4665399
seq_10812,-0.236368867697222,-0.14159441
seq_10813,-0.8032227540473724,-0.51347476
seq_10814,-0.1095528217140409,-0.24663293
seq_10815,2.18018568606118,1.4173714
seq_10816,-0.1901582874250501,-0.26748747
seq_10817,2.443025729761484,2.0324624
seq_10818,1.3153058099403885,1.3509557
seq_10819,-0.6009601382859043,-0.47893202
seq_10820,0.3930747460948262,0.77093863
seq_10821,0.420251182126936,0.4613155
seq_10822,0.9717841205351908,0.86655134
seq_10823,-0.3799014773348354,-0.45214972
seq_10824,-0.2323788114846827,-0.4877479
seq_10825,1.2968850788731088,1.4688098
seq_10826,0.1673150639403918,-0.34777838
seq_10827,1.1786599648409997,0.96044827
seq_10828,-0.5648261115366691,-0.2646488
seq_10829,-0.2356886782675589,-0.4866926
seq_10830,-0.3363587504709221,-0.08002842
seq_10831,-0.159708728091717,-0.31873468
seq_10832,0.0417121135489544,-0.18405738
seq_10833,-0.5236060784969148,-0.40392065
seq_10834,-0.2703322417063958,-0.18636984
seq_10835,-0.0590238983363656,-0.14076701
seq_10836,2.443606337478609,2.5127482
seq_10837,2.1851926626728,2.4208944
seq_10838,-0.3937985828914107,-0.32599196
seq_10839,1.267589396022957,1.3618883
seq_10840,-0.0730474063562431,-0.08252431
seq_10841,1.1273704444067487,0.8247794
seq_10842,1.3938484976406929,1.2442001
seq_10843,-0.3821582035030311,-0.29451603
seq_10844,2.320322818533655,1.8646028
seq_10845,1.7412190328899275,1.5139048
seq_10846,-0.1181468817675573,0.5014135
seq_10847,1.2214763507844246,1.0263357
seq_10848,1.6290073655994086,1.6446425
seq_10849,0.9464169427752523,1.1322418
seq_10850,1.1303714600153127,1.2871509
seq_10851,-0.7947580356589932,-0.7135523
seq_10852,-0.0867268711070081,-0.18413928
seq_10853,-0.6241275398378936,-0.56376886
seq_10854,-0.2010091743531851,-0.4211614
seq_10855,-0.1162259673944694,-0.31932282
seq_10856,0.4261280476361101,-0.21880737
seq_10857,0.5432741543685251,0.835857
seq_10858,-0.2380751028455395,-0.28657627
seq_10859,-0.3157935018990556,-0.31373549
seq_10860,-0.4556502056880464,-0.3921932
seq_10861,-0.5087417560167921,-0.5288723
seq_10862,-0.213859977359301,-0.22894344
seq_10863,-0.4849363406589944,-0.26408118
seq_10864,-0.8848999483271879,-0.721585
seq_10865,-0.387946960094775,-0.11674655
seq_10866,-0.7877390840427847,-1.2275519
seq_10867,-0.330491393677343,-0.31505233
seq_10868,0.0346534134342765,-0.30637014
seq_10869,-0.2790140930963034,-0.6272195
seq_10870,-0.2237986388394233,-0.30898947
seq_10871,2.513950978068824,2.3633633
seq_10872,-1.2867335903577692,-1.0377996
seq_10873,-0.0044407193516563,-0.673163
seq_10874,-1.1746628369112848,-1.288591
seq_10875,-0.2103506519495144,-0.21923101
seq_10876,-0.5335178017354465,-0.60692686
seq_10877,1.4128279567966564,1.0075259
seq_10878,0.8202090792354981,1.2028708
seq_10879,2.053170934103993,1.8141679
seq_10880,-0.5659850354433976,-0.53073084
seq_10881,-0.6904417168531833,-0.41954526
seq_10882,-0.2066910313378939,0.052209727
seq_10883,-0.5229375843317772,-0.504256
seq_10884,-0.360006653438812,-0.32962495
seq_10885,0.1337705576254073,-0.21256322
seq_10886,1.96358322109482,1.4845376
seq_10887,1.8918768796452785,1.949186
seq_10888,0.9858402997354956,0.8765741
seq_10889,-0.3527801334846832,-0.29661822
seq_10890,-0.1064390685810143,0.74116105
seq_10891,2.6376538445382423,1.7740561
seq_10892,1.3701859546116415,1.0924644
seq_10893,0.4661343443272416,-0.5019202
seq_10894,1.8339238229526167,1.598052
seq_10895,-0.1304087057125119,-0.0014276356
seq_10896,1.2541919728853426,1.236455
seq_10897,-0.8463326810504292,-1.083274
seq_10898,-0.1390945734556324,-0.4216382
seq_10899,-0.910738938577952,-0.5816374
seq_10900,-0.4559833343195442,-0.7513938
seq_10901,-0.6587429829051711,-0.6450872
seq_10902,-1.1298494908761174,-0.6491331
seq_10903,-0.8284673610687797,-1.0070362
seq_10904,-0.6510470874525709,-0.57925445
seq_10905,-0.5624560169541009,-0.38849893
seq_10906,-0.3974342995748969,-0.37311214
seq_10907,-0.6395064184571587,-0.45877278
seq_10908,1.064757115155985,0.5775892
seq_10909,-0.0774949581742865,-0.3012321
seq_10910,-0.6861227876161801,-0.6029909
seq_10911,-0.3273552251375873,-0.38388163
seq_10912,0.5746964914480364,1.1111897
seq_10913,-0.773995057558076,-0.5531107
seq_10914,-0.7561269481115926,-0.50192815
